,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,multiple_deliveries,City,distance,time_diff_minutes,Time_taken (min)
26692,22.0,4.9,Stormy,Low,1,Buffet,0.0,Urban,4.5983947158684435,16,14
26693,32.0,4.7,Cloudy,Low,0,Snack,1.0,Metropolitian,3.0608939090424587,35,25
26694,21.0,4.4,Fog,Jam,1,Snack,0.0,Metropolitian,4.675733922538503,49,34
26695,31.0,5.0,Fog,Low,2,Snack,1.0,Metropolitian,7.54754330480642,52,15
26696,35.0,4.3,Windy,Jam,1,Snack,0.0,Metropolitian,20.212569657174274,27,32
26697,21.0,4.7,Stormy,Low,2,Snack,1.0,Metropolitian,1.5730273829448633,0,10
26698,23.0,4.6,Fog,Jam,2,Meal,1.0,Metropolitian,12.213244081511254,49,30
26699,29.566910587697233,4.6,Fog,Medium,2,Snack,0.0,Metropolitian,4.562584275452025,37,19
26700,33.0,4.7,Cloudy,Medium,0,Meal,1.0,Metropolitian,20.863381153473256,0,48
26701,29.0,4.5,Stormy,Jam,1,Snack,0.0,Metropolitian,10.760931811228438,5,27
26702,38.0,5.0,Windy,Jam,0,Meal,0.0,Metropolitian,20.19013517381441,0,35
26703,36.0,4.8,Sunny,Low,1,Meal,1.0,Metropolitian,3.030478123412965,14,15
26704,39.0,5.0,Sandstorms,High,2,Buffet,1.0,Metropolitian,6.051892496468587,22,33
26705,23.0,4.8,Stormy,Medium,2,Snack,0.0,Urban,4.658068859557324,57,27
26706,28.0,2.5,Sunny,Low,2,Snack,1.0,Urban,16.390038273233,57,43
26707,29.0,4.5,Sunny,Medium,2,Snack,1.0,Metropolitian,9.059516077619987,29,12
26708,29.566910587697233,4.6,Sunny,Medium,1,Drinks,0.0,Urban,13.976517308879188,27,19
26709,26.0,4.9,Sandstorms,Jam,1,Drinks,0.0,Metropolitian,10.869626301979253,10,23
26710,24.0,4.7,Windy,Jam,0,Snack,1.0,Metropolitian,13.624705217407488,39,28
26711,20.0,4.0,Cloudy,Jam,2,Buffet,1.0,Metropolitian,20.25987616171067,11,39
26712,31.0,4.9,Windy,High,0,Meal,0.0,Metropolitian,1.5730273829448633,46,41
26713,20.0,5.0,Fog,Jam,1,Drinks,1.0,Urban,4.719082053000275,46,24
26714,21.0,4.8,Cloudy,Low,1,Meal,1.0,Metropolitian,7.765042746591419,53,15
26715,31.0,4.8,Cloudy,High,1,Drinks,1.0,Metropolitian,3.065496684009405,46,33
26716,36.0,4.7,Stormy,High,2,Drinks,1.0,Metropolitian,3.0537151862537693,0,28
26717,28.0,4.7,Sandstorms,Low,1,Snack,0.0,Metropolitian,1.5130596029126333,44,19
26718,39.0,4.9,Sunny,Jam,2,Buffet,1.0,Urban,12.165826934058087,0,18
26719,29.0,4.6,Windy,Low,2,Buffet,0.0,Metropolitian,4.562322424041338,42,19
26720,37.0,4.7,Stormy,Medium,0,Drinks,1.0,Urban,12.438908741927447,53,40
26721,21.0,4.7,Sunny,High,2,Drinks,1.0,Urban,6.292109292193661,34,13
26722,39.0,4.8,Sunny,Low,2,Buffet,1.0,Metropolitian,14.049091445272731,8,27
26723,28.0,5.0,Windy,Medium,2,Snack,1.0,Metropolitian,6.211090832239289,5,28
26724,35.0,4.7,Windy,Jam,1,Meal,1.0,Metropolitian,7.7926044329481226,27,31
26725,31.0,4.7,Stormy,Low,0,Snack,0.0,Metropolitian,10.872250162548124,53,21
26726,37.0,4.9,Cloudy,Jam,2,Drinks,1.0,Metropolitian,4.589420428020016,59,30
26727,36.0,4.9,Stormy,High,1,Drinks,1.0,Metropolitian,1.520778593591023,22,25
26728,29.566910587697233,4.6,Stormy,Low,2,Snack,1.0,Urban,1.55306947201107,50,22
26729,38.0,3.8,Sandstorms,Jam,1,Buffet,1.0,Metropolitian,17.10244109870754,55,33
26730,25.0,4.6,Sandstorms,Jam,1,Drinks,1.0,Metropolitian,4.470755082734228,46,14
26731,25.0,4.5,Windy,Medium,1,Drinks,1.0,Metropolitian,9.351063010985028,23,26
26732,23.0,4.9,Sunny,Low,2,Snack,1.0,Metropolitian,13.835097957625814,32,28
26733,34.0,4.3,Sandstorms,Medium,2,Buffet,1.0,Urban,4.396792587683632,0,34
26734,24.0,4.5,Sandstorms,Low,1,Drinks,0.0,Urban,12.584217051037724,11,17
26735,36.0,4.7,Sunny,Jam,2,Drinks,1.0,Metropolitian,10.88435120846634,46,22
26736,24.0,4.5,Sandstorms,Jam,0,Snack,0.0,Urban,9.077335001414033,0,20
26737,27.0,4.9,Sandstorms,Jam,2,Buffet,0.0,Urban,9.329956510585973,4,26
26738,23.0,4.6,Cloudy,Medium,0,Meal,1.0,Urban,16.3867411451174,0,39
26739,30.0,4.7,Sunny,Medium,1,Snack,0.0,Urban,5.96063045771467,22,18
26740,25.0,4.9,Sunny,Medium,0,Meal,0.0,Urban,10.567722019373216,27,15
26741,22.0,3.6,Sunny,Jam,0,Meal,0.0,Metropolitian,4.675801166380489,0,54
26742,32.0,4.3,Stormy,Medium,1,Snack,0.0,Metropolitian,10.909748355338346,0,32
26743,36.0,4.6,Cloudy,High,1,Drinks,0.0,Metropolitian,6.130287770739225,32,25
26744,31.0,4.9,Windy,Low,2,Buffet,1.0,Urban,8.813410471014722,7,26
26745,30.0,4.3,Stormy,Low,0,Drinks,1.0,Metropolitian,3.065425859870993,28,31
26746,26.0,4.8,Stormy,Low,2,Buffet,1.0,Metropolitian,3.065297110015864,44,16
26747,35.0,4.8,Sunny,High,0,Meal,1.0,Metropolitian,3.106104659233395,36,21
26748,27.0,4.9,Windy,Low,1,Buffet,0.0,Metropolitian,1.5549943271627016,20,13
26749,39.0,4.0,Windy,High,1,Meal,1.0,Metropolitian,6.234277916442037,52,33
26750,31.0,4.3,Cloudy,Medium,1,Meal,1.0,Metropolitian,16.64623891635017,27,40
26751,20.0,4.0,Fog,Jam,2,Drinks,1.0,Metropolitian,17.303295941503084,46,43
26752,32.0,4.7,Windy,Jam,1,Snack,1.0,Metropolitian,7.633920530609673,0,34
26753,30.0,4.4,Sandstorms,Jam,1,Buffet,1.0,Metropolitian,11.01119033893336,55,39
26754,21.0,4.6,Sandstorms,Medium,2,Snack,0.0,Metropolitian,7.633948459010509,0,22
26755,29.566910587697233,4.6,Fog,Low,3,Snack,1.0,Urban,9.22201765757111,23,20
26756,28.0,4.5,Fog,Low,0,Drinks,0.0,Metropolitian,7.774681600772497,7,19
26757,20.0,4.7,Stormy,Medium,0,Drinks,1.0,Metropolitian,4.719082053000275,53,16
26758,32.0,4.0,Cloudy,Medium,2,Meal,2.0,Urban,10.727884415052161,0,40
26759,21.0,4.7,Stormy,Jam,2,Buffet,1.0,Metropolitian,4.539026043123361,6,19
26761,20.0,4.9,Windy,Jam,1,Meal,1.0,Metropolitian,16.642097727618975,30,29
26762,23.0,3.3,Sunny,Low,1,Buffet,0.0,Urban,13.83435086199251,33,36
26763,20.0,4.7,Stormy,Jam,2,Meal,1.0,Metropolitian,19.667191638877476,25,23
26764,20.0,4.5,Sandstorms,Jam,2,Buffet,1.0,Urban,13.585461683446045,0,25
26765,20.0,4.6,Sandstorms,Low,2,Drinks,0.0,Urban,12.26068230536362,43,13
26766,28.0,4.6,Cloudy,Medium,0,Drinks,0.0,Metropolitian,7.462910355459133,0,21
26767,39.0,4.8,Fog,Low,2,Buffet,0.0,Metropolitian,3.0262953771753276,44,16
26768,22.0,4.0,Stormy,Low,0,Drinks,1.0,Metropolitian,9.329956510585973,43,24
26769,34.0,5.0,Stormy,Medium,0,Drinks,1.0,Metropolitian,7.764276037888512,37,25
26770,22.0,4.6,Windy,Low,2,Drinks,0.0,Metropolitian,20.188404502827378,53,14
26771,20.0,4.5,Windy,Jam,2,Buffet,1.0,Urban,19.368903872234224,0,21
26772,28.0,4.5,Stormy,Jam,1,Meal,0.0,Urban,4.593077489530641,46,12
26773,36.0,3.5,Cloudy,Low,2,Buffet,1.0,Metropolitian,20.18902902534114,28,34
26774,36.0,4.6,Sandstorms,Medium,1,Meal,0.0,Metropolitian,13.624632899071749,32,27
26775,20.0,4.7,Cloudy,Jam,1,Buffet,1.0,Metropolitian,10.644777541150084,34,38
26776,31.0,5.0,Cloudy,Jam,1,Drinks,1.0,Urban,9.223776444646354,46,25
26777,29.566910587697233,4.6,Fog,Low,3,Buffet,1.0,Metropolitian,19.981966861115872,30,39
26778,27.0,4.1,Stormy,Jam,0,Snack,1.0,Metropolitian,4.719082053000275,40,37
26779,29.566910587697233,4.6,Fog,Low,1,Drinks,1.0,Metropolitian,13.685202918242124,52,26
26780,28.0,4.7,Fog,Low,2,Drinks,0.0,Urban,13.686674082536278,52,20
26781,28.0,4.7,Stormy,Low,2,Drinks,0.0,Urban,16.389467767104883,3,11
26782,22.0,4.5,Cloudy,Low,1,Buffet,0.0,Metropolitian,13.686343290302686,52,24
26783,38.0,3.6,Sandstorms,Jam,2,Meal,1.0,Metropolitian,13.394871425784158,46,41
26784,24.0,4.5,Sandstorms,Low,2,Buffet,1.0,Urban,4.66480877178413,43,11
26785,36.0,4.9,Sandstorms,Jam,2,Snack,0.0,Metropolitian,20.858103174879254,54,30
26786,20.0,4.0,Fog,High,2,Meal,1.0,Metropolitian,6.03945326337645,0,33
26787,35.0,4.0,Stormy,Jam,0,Meal,1.0,Urban,20.214141615019862,51,42
26788,26.0,4.5,Fog,Low,1,Buffet,1.0,Metropolitian,4.470565229299267,52,13
26789,32.0,4.8,Cloudy,Low,0,Buffet,1.0,Metropolitian,1.529964315536652,53,26
26790,37.0,4.8,Windy,Jam,0,Drinks,2.0,Metropolitian,13.977137423907479,4,42
26791,35.0,4.7,Cloudy,High,1,Meal,1.0,Metropolitian,6.055930674036218,43,25
26792,36.0,4.6,Stormy,Low,0,Buffet,1.0,Metropolitian,16.726679371358536,16,24
26793,27.0,4.9,Windy,Jam,1,Drinks,1.0,Metropolitian,7.450637156944953,0,26
26794,31.0,4.4,Sandstorms,Jam,2,Snack,1.0,Metropolitian,7.686177549739126,56,34
26795,38.0,4.5,Sunny,Jam,0,Drinks,1.0,Metropolitian,9.09093109386912,0,20
26796,25.0,4.8,Windy,Low,2,Snack,0.0,Urban,1.5730273829448633,38,17
26797,28.0,4.9,Stormy,Jam,0,Snack,2.0,Metropolitian,14.157243571473247,9,35
26799,30.0,4.9,Windy,Low,0,Buffet,1.0,Metropolitian,14.026241941236904,13,20
26800,29.566910587697233,4.6,Fog,Medium,1,Drinks,0.0,Metropolitian,16.389477754653683,0,34
26801,35.0,4.9,Fog,Medium,2,Snack,1.0,Metropolitian,6.052385405104507,30,19
26802,32.0,4.5,Stormy,Medium,0,Buffet,1.0,Metropolitian,10.569253054590346,43,30
26803,22.0,4.7,Cloudy,Low,2,Buffet,0.0,Metropolitian,9.43816345911881,43,19
26804,37.0,3.9,Stormy,Jam,2,Buffet,0.0,Metropolitian,11.01119033893336,0,33
26805,26.0,4.9,Cloudy,Medium,0,Meal,0.0,Metropolitian,4.529418652603462,52,26
26806,27.0,4.8,Fog,Low,2,Meal,1.0,Metropolitian,3.109901532721608,0,12
26807,20.0,4.7,Sandstorms,Low,1,Drinks,1.0,Metropolitian,16.72736782432946,33,18
26808,29.566910587697233,4.6,Fog,Low,3,Buffet,1.0,Metropolitian,17.142871269874753,54,32
26809,23.0,5.0,Sandstorms,Medium,0,Buffet,1.0,Metropolitian,19.694520923925207,43,27
26810,30.0,4.9,Fog,Low,2,Drinks,1.0,Metropolitian,3.1099757849074927,25,18
26811,24.0,4.8,Windy,Low,1,Buffet,1.0,Metropolitian,7.7642166231975835,48,18
26812,37.0,4.4,Windy,Low,0,Snack,0.0,Metropolitian,3.059241638528994,0,27
26813,27.0,4.9,Stormy,Low,1,Buffet,0.0,Urban,3.1221684771038776,29,12
26814,34.0,4.6,Cloudy,Low,0,Snack,1.0,Metropolitian,1.5373109902420186,0,29
26815,21.0,4.8,Windy,High,0,Snack,2.0,Metropolitian,6.082827079238962,4,36
26816,22.0,4.6,Stormy,Medium,0,Buffet,0.0,Metropolitian,9.317343803202343,3,21
26817,29.566910587697233,4.6,Sunny,High,0,Drinks,2.0,Metropolitian,1.558572515970011,7,50
26819,25.0,4.7,Sandstorms,High,2,Meal,0.0,Urban,3.021582976127142,26,12
26820,33.0,4.6,Cloudy,Low,1,Drinks,0.0,Urban,1.5549943735112588,49,15
26821,21.0,5.0,Fog,Low,2,Buffet,0.0,Metropolitian,3.0745833462890335,14,17
26822,26.0,4.6,Windy,Medium,2,Meal,1.0,Metropolitian,4.675860529737674,32,21
26823,33.0,5.0,Stormy,Medium,0,Buffet,1.0,Metropolitian,7.7642053194926985,29,27
26824,23.0,4.8,Stormy,Jam,1,Meal,1.0,Urban,13.615150335859195,0,29
26825,28.0,4.7,Windy,High,0,Meal,1.0,Metropolitian,1.4928014524453534,46,38
26826,32.0,4.8,Stormy,Jam,1,Drinks,1.0,Metropolitian,7.686153029846673,4,25
26827,21.0,4.3,Windy,Low,0,Snack,1.0,Metropolitian,9.09093109386912,29,28
26828,24.0,4.9,Stormy,Low,1,Meal,1.0,Metropolitian,19.36865853229134,8,15
26829,26.0,4.7,Stormy,Jam,1,Buffet,1.0,Urban,20.187272181129195,50,20
26830,36.0,4.6,Fog,Medium,1,Snack,2.0,Metropolitian,12.261467643354049,29,44
26831,29.0,4.4,Stormy,Low,0,Drinks,0.0,Metropolitian,3.1460547419311484,59,23
26832,37.0,4.8,Fog,Jam,2,Snack,1.0,Metropolitian,9.179206509468063,54,29
26833,35.0,4.4,Cloudy,Jam,2,Meal,2.0,Metropolitian,7.764163066675922,1,36
26834,20.0,4.6,Stormy,Jam,2,Buffet,0.0,Metropolitian,19.88463013252605,34,22
26835,23.0,4.7,Sandstorms,Medium,0,Drinks,0.0,Urban,12.166246332205029,38,22
26836,23.0,4.6,Windy,Low,2,Snack,1.0,Metropolitian,7.450964909803629,52,17
26837,29.0,5.0,Sandstorms,Jam,2,Drinks,1.0,Metropolitian,13.833614992194258,44,21
26838,26.0,5.0,Cloudy,Medium,2,Drinks,1.0,Metropolitian,6.292109292193661,0,13
26839,34.0,4.3,Windy,Low,0,Snack,0.0,Urban,1.553048366891345,43,33
26840,29.0,4.6,Sandstorms,Jam,0,Meal,0.0,Metropolitian,9.223476374219892,36,15
26841,24.0,4.8,Cloudy,Low,2,Drinks,0.0,Urban,1.5209329947759347,50,15
26842,28.0,4.7,Cloudy,Medium,0,Drinks,1.0,Metropolitian,9.124213786558057,28,20
26843,27.0,4.9,Cloudy,Medium,0,Drinks,1.0,Metropolitian,19.623983037219556,28,44
26844,24.0,4.7,Cloudy,Low,1,Buffet,1.0,Urban,16.906964904993103,13,26
26845,39.0,4.7,Cloudy,Low,1,Buffet,1.0,Metropolitian,10.727796746772675,43,29
26846,35.0,5.0,Windy,High,1,Buffet,1.0,Metropolitian,6.130287770739225,58,28
26847,39.0,4.6,Sunny,Medium,2,Drinks,0.0,Metropolitian,19.981790850649702,32,25
26848,29.566910587697233,4.6,Fog,Low,3,Buffet,1.0,Metropolitian,9.077685478525941,37,13
26849,39.0,4.9,Fog,Jam,0,Meal,1.0,Urban,12.120742802912627,1,47
26850,36.0,4.9,Stormy,Low,0,Drinks,0.0,Metropolitian,12.356453791542734,7,28
26851,38.0,4.3,Stormy,Low,0,Meal,1.0,Metropolitian,1.5549129448035826,43,25
26852,28.0,4.6,Cloudy,Low,2,Meal,1.0,Urban,9.329356094135132,57,12
26853,39.0,4.6,Cloudy,Low,0,Snack,0.0,Urban,10.71454828276815,32,38
26854,25.0,4.1,Fog,Jam,1,Snack,1.0,Metropolitian,12.120742802912627,41,42
26855,22.0,4.9,Fog,Medium,2,Meal,1.0,Metropolitian,12.467850118995038,7,26
26856,39.0,4.5,Stormy,Low,2,Drinks,1.0,Metropolitian,3.0609811082029648,0,26
26857,26.0,4.9,Fog,Low,1,Drinks,0.0,Metropolitian,9.058847189976644,47,12
26858,22.0,4.7,Windy,Low,1,Meal,1.0,Urban,1.4692612491822368,50,10
26859,33.0,4.5,Stormy,Medium,1,Buffet,1.0,Urban,4.538842507737792,28,27
26860,32.0,4.3,Sunny,Jam,0,Drinks,0.0,Urban,16.3897177643289,46,31
26861,33.0,4.8,Windy,Medium,1,Buffet,0.0,Urban,6.120666149933259,0,28
26862,20.0,4.7,Sandstorms,Jam,1,Snack,0.0,Urban,13.79213164566137,5,17
26863,27.0,4.9,Stormy,Jam,2,Buffet,1.0,Urban,16.640112775094835,44,17
26864,21.0,4.6,Windy,High,1,Buffet,1.0,Metropolitian,6.107207245725285,27,12
26865,26.0,4.6,Cloudy,Jam,1,Drinks,1.0,Metropolitian,7.604260625788649,0,29
26866,32.0,5.0,Sunny,Jam,1,Drinks,1.0,Urban,8.955816714696752,41,19
26867,29.0,4.9,Cloudy,Medium,1,Snack,1.0,Metropolitian,19.88367957242223,2,26
26868,32.0,4.6,Cloudy,Jam,2,Drinks,2.0,Urban,19.665796881638652,10,48
26869,22.0,4.7,Windy,Low,2,Meal,0.0,Metropolitian,13.410100429061607,47,11
26870,25.0,4.8,Windy,Jam,0,Meal,1.0,Urban,13.43274665899864,29,25
26871,33.0,4.6,Cloudy,Low,2,Drinks,1.0,Urban,3.105757021841511,33,19
26872,29.566910587697233,4.6,Windy,Medium,0,Buffet,1.0,Metropolitian,14.049601563002804,9,25
26873,20.0,4.7,Sandstorms,Jam,2,Buffet,0.0,Urban,9.077593440423469,0,16
26874,24.0,4.7,Fog,Low,2,Meal,1.0,Metropolitian,12.24122106195339,48,20
26875,24.0,4.9,Stormy,Jam,2,Meal,1.0,Metropolitian,4.528957234415644,45,29
26876,24.0,4.8,Sunny,Medium,1,Drinks,0.0,Metropolitian,8.942853658416835,0,11
26877,37.0,4.9,Sunny,Jam,1,Buffet,1.0,Urban,10.909412691194602,49,22
26878,37.0,4.7,Stormy,Low,1,Snack,1.0,Metropolitian,1.5530406982081053,33,29
26879,24.0,4.6,Cloudy,Jam,1,Snack,1.0,Metropolitian,7.774274055756963,5,21
26880,22.0,4.9,Sandstorms,Jam,1,Drinks,0.0,Urban,20.18407669776513,49,19
26881,24.0,4.8,Sandstorms,Medium,2,Meal,0.0,Urban,4.598320769803661,0,23
26882,27.0,4.6,Fog,Low,2,Meal,1.0,Urban,20.213583932022967,3,21
26883,25.0,4.7,Fog,Low,2,Buffet,0.0,Urban,16.72722097360588,7,28
26884,29.566910587697233,4.6,Cloudy,Low,1,Drinks,1.0,Metropolitian,7.327762161758669,28,19
26885,26.0,4.5,Sandstorms,Medium,2,Snack,1.0,Urban,20.85988093830945,48,21
26886,26.0,4.8,Sandstorms,High,2,Buffet,1.0,Urban,3.041770621312206,1,22
26887,35.0,4.7,Sunny,Jam,0,Buffet,1.0,Metropolitian,7.344830885703997,50,25
26888,32.0,4.6,Stormy,Medium,0,Buffet,1.0,Metropolitian,19.665586369178826,28,35
26889,27.0,4.8,Sunny,Jam,1,Buffet,1.0,Metropolitian,7.647774081685691,34,11
26890,32.0,3.6,Sunny,Jam,2,Meal,1.0,Metropolitian,13.79218855819285,50,31
26891,32.0,4.0,Fog,High,1,Snack,0.0,Metropolitian,6.039439951063881,0,37
26892,32.0,4.4,Windy,Medium,1,Drinks,0.0,Metropolitian,9.195900365995502,38,33
26893,26.0,5.0,Windy,Medium,2,Buffet,0.0,Urban,7.564443875779546,8,24
26894,34.0,4.7,Sunny,High,0,Snack,0.0,Metropolitian,6.124016662559504,54,24
26895,29.0,4.5,Sandstorms,Medium,1,Meal,1.0,Metropolitian,16.606644610422176,48,28
26896,33.0,4.8,Sandstorms,Jam,1,Buffet,1.0,Metropolitian,10.727796746772675,0,25
26897,34.0,4.6,Fog,Low,1,Meal,0.0,Metropolitian,1.5586461438318326,45,15
26898,33.0,4.6,Windy,Jam,0,Snack,1.0,Metropolitian,13.432944209308982,41,44
26899,22.0,4.8,Sunny,Medium,0,Drinks,0.0,Metropolitian,6.148968437061614,31,15
26900,39.0,4.2,Windy,Medium,0,Drinks,1.0,Urban,17.103428704369136,42,31
26901,30.0,4.9,Sunny,Low,0,Meal,1.0,Metropolitian,1.4904551490722133,48,20
26902,37.0,4.1,Cloudy,Low,0,Drinks,1.0,Metropolitian,10.687199728069505,16,35
26903,23.0,4.8,Sandstorms,Medium,1,Buffet,0.0,Metropolitian,6.234095895234001,40,26
26904,30.0,4.6,Windy,Jam,0,Drinks,1.0,Urban,4.470960645215856,45,30
26905,39.0,4.9,Stormy,Jam,0,Buffet,3.0,Metropolitian,17.08187479950785,11,45
26906,32.0,4.6,Sandstorms,Low,1,Meal,1.0,Metropolitian,3.1460547419311484,49,25
26907,25.0,4.7,Stormy,High,1,Drinks,0.0,Metropolitian,5.970908508343241,44,22
26908,15.0,1.0,Fog,Low,3,Meal,1.0,Urban,9.316452185156527,58,21
26909,31.0,4.4,Cloudy,Jam,2,Drinks,1.0,Metropolitian,10.431422223759759,5,48
26910,20.0,4.0,Windy,Low,0,Meal,0.0,Metropolitian,9.059516077619987,57,15
26911,35.0,4.8,Sandstorms,Medium,2,Meal,1.0,Metropolitian,12.236991477426123,0,22
26912,37.0,4.0,Sandstorms,High,0,Drinks,1.0,Metropolitian,5.960888993320581,52,33
26913,21.0,5.0,Stormy,Low,1,Drinks,1.0,Urban,9.181019598843381,34,12
26914,27.0,4.8,Windy,Low,1,Snack,1.0,Metropolitian,3.026282426062492,50,12
26915,37.0,4.9,Sandstorms,Jam,0,Drinks,1.0,Metropolitian,10.708032670919987,56,36
26916,36.0,5.0,Sunny,Jam,0,Buffet,1.0,Urban,16.72736782432946,46,44
26917,22.0,4.6,Sandstorms,Low,1,Meal,0.0,Metropolitian,9.179206509468063,29,11
26918,34.0,5.0,Fog,Jam,2,Drinks,3.0,Metropolitian,13.770256052229323,5,45
26919,28.0,4.9,Windy,Medium,0,Drinks,0.0,Metropolitian,7.56543591572911,8,16
26920,37.0,4.6,Stormy,Low,0,Meal,1.0,Metropolitian,17.08318212903254,12,27
26921,34.0,4.0,Fog,Jam,1,Snack,1.0,Metropolitian,16.640112775094835,0,35
26922,30.0,4.7,Windy,Low,0,Buffet,1.0,Metropolitian,14.157243571473247,33,24
26923,33.0,4.8,Sunny,Medium,0,Buffet,1.0,Metropolitian,4.719082053000275,58,22
26924,29.0,4.5,Windy,Medium,1,Meal,1.0,Metropolitian,19.665996560108407,8,28
26925,33.0,4.7,Windy,Medium,2,Meal,1.0,Metropolitian,8.940669478680816,42,25
26926,29.0,4.6,Cloudy,Medium,2,Drinks,0.0,Metropolitian,4.407063989958536,33,14
26927,30.0,4.7,Windy,Medium,0,Meal,1.0,Metropolitian,16.605271397664684,29,30
26928,24.0,4.9,Stormy,Low,2,Drinks,1.0,Metropolitian,20.185522907114645,48,17
26929,36.0,4.6,Cloudy,Jam,0,Drinks,1.0,Metropolitian,12.260534992048427,0,51
26930,35.0,5.0,Sandstorms,Jam,0,Buffet,0.0,Metropolitian,11.920735733911776,10,36
26931,33.0,4.9,Sandstorms,Low,1,Drinks,1.0,Metropolitian,13.685214825561951,2,25
26932,35.0,4.7,Stormy,Medium,0,Drinks,1.0,Urban,4.659030694586009,0,30
26933,21.0,4.7,Stormy,Medium,1,Meal,1.0,Metropolitian,12.42530721771381,47,18
26934,39.0,4.8,Stormy,Low,2,Drinks,1.0,Metropolitian,9.43816345911881,52,29
26935,23.0,5.0,Windy,Low,2,Drinks,0.0,Metropolitian,1.5730273829448633,20,18
26936,37.0,4.6,Stormy,Medium,2,Drinks,1.0,Metropolitian,13.975038292900937,52,25
26937,23.0,4.8,Sandstorms,Jam,1,Meal,0.0,Metropolitian,9.124964437936915,25,15
26938,21.0,4.8,Stormy,Jam,0,Meal,0.0,Metropolitian,12.260268884488822,40,27
26939,36.0,4.5,Cloudy,Jam,0,Drinks,2.0,Metropolitian,19.66748233134733,11,43
26940,34.0,4.7,Fog,Jam,0,Drinks,1.0,Metropolitian,13.770256052229323,45,54
26941,25.0,4.7,Cloudy,Medium,2,Buffet,0.0,Metropolitian,9.080529253206505,53,16
26942,22.0,4.2,Sunny,Jam,0,Meal,1.0,Metropolitian,8.94066667711692,0,52
26943,34.0,3.5,Sandstorms,Jam,2,Buffet,1.0,Metropolitian,10.868995078251753,0,32
26944,35.0,4.9,Windy,Low,2,Meal,1.0,Metropolitian,13.616614084816156,7,29
26945,37.0,4.9,Sunny,Low,0,Snack,1.0,Metropolitian,3.1460547419311484,55,28
26946,22.0,4.6,Cloudy,Low,1,Meal,0.0,Metropolitian,7.662092267526335,42,15
26947,25.0,4.7,Fog,Low,1,Meal,1.0,Metropolitian,13.410092259832249,47,29
26948,34.0,4.6,Stormy,Medium,1,Drinks,1.0,Urban,12.120840242164189,8,30
26949,34.0,4.4,Cloudy,Jam,1,Meal,0.0,Metropolitian,10.644397476984313,49,37
26950,33.0,4.6,Sunny,Jam,1,Meal,1.0,Metropolitian,20.44934725735322,50,20
26951,39.0,4.6,Stormy,Low,2,Drinks,0.0,Metropolitian,13.410092259832249,8,26
26952,33.0,4.8,Sunny,Jam,2,Meal,1.0,Metropolitian,12.42374701720422,1,24
26953,21.0,4.6,Sandstorms,Jam,1,Meal,1.0,Metropolitian,19.98201205010338,51,28
26954,28.0,4.7,Sunny,Medium,1,Meal,0.0,Metropolitian,12.439592889537401,38,13
26955,28.0,4.8,Windy,Jam,1,Meal,1.0,Metropolitian,19.36538501706898,4,26
26956,20.0,4.9,Windy,Jam,0,Snack,1.0,Metropolitian,20.44934725735322,35,25
26957,26.0,5.0,Cloudy,Jam,0,Drinks,1.0,Urban,12.10369538966352,54,41
26958,30.0,4.8,Cloudy,Medium,1,Snack,0.0,Metropolitian,4.5456205380698655,37,16
26959,37.0,4.7,Sunny,Jam,0,Meal,1.0,Urban,17.080239805311464,11,35
26960,29.566910587697233,4.6,Fog,Low,3,Snack,2.0,Metropolitian,19.982079646498658,30,40
26961,33.0,4.8,Fog,Low,0,Drinks,1.0,Metropolitian,10.605746101440829,8,44
26962,30.0,5.0,Cloudy,Medium,0,Snack,2.0,Metropolitian,13.587596584970393,57,41
26963,23.0,4.9,Sandstorms,Low,1,Snack,1.0,Metropolitian,2.9804758670525153,35,18
26964,21.0,4.9,Cloudy,Low,2,Buffet,0.0,Urban,13.97450853365621,0,22
26965,35.0,4.5,Cloudy,Low,0,Drinks,1.0,Metropolitian,1.5527203213469372,24,27
26966,27.0,4.4,Fog,Jam,2,Drinks,1.0,Urban,12.077904662858582,4,34
26967,37.0,4.8,Sunny,Medium,0,Drinks,1.0,Metropolitian,19.400556663106606,42,25
26968,29.566910587697233,4.6,Cloudy,Medium,0,Meal,1.0,Metropolitian,7.663097745824772,47,33
26969,29.566910587697233,4.6,Fog,Low,0,Snack,0.0,Metropolitian,1.5152569294734601,35,25
26970,27.0,4.9,Sandstorms,Jam,2,Drinks,0.0,Metropolitian,10.726653226767583,32,18
26971,24.0,4.9,Sandstorms,Jam,2,Drinks,1.0,Metropolitian,19.633259732630638,0,28
26972,34.0,4.1,Stormy,Low,0,Snack,1.0,Metropolitian,1.4986549528692894,0,34
26973,36.0,4.9,Cloudy,Jam,0,Buffet,1.0,Urban,16.389510229980786,36,53
26974,22.0,4.9,Sandstorms,Low,2,Drinks,1.0,Metropolitian,3.0614362907224706,33,14
26975,22.0,4.9,Windy,Jam,0,Buffet,1.0,Metropolitian,10.257326225224084,59,28
26976,24.0,4.5,Sunny,Low,0,Drinks,0.0,Urban,10.433265317080537,11,26
26977,24.0,4.9,Sunny,Medium,0,Snack,0.0,Metropolitian,4.665064828634503,42,16
26978,22.0,4.7,Sandstorms,Low,1,Meal,0.0,Urban,1.4903101888166521,50,12
26979,36.0,4.9,Stormy,Low,1,Snack,0.0,Metropolitian,7.4506564412352825,58,26
