Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,multiple_deliveries,City,distance,time_diff_minutes,Time_taken (min)
536,34.0,4.9,Windy,High,0,Snack,0.0,Metropolitian,3.0266059056104844,0,31
20921,31.0,4.9,Sunny,Low,2,Meal,1.0,Urban,16.83005378712095,0,23
32936,26.0,4.7,Stormy,Medium,1,Drinks,1.0,Metropolitian,13.99386530887847,29,29
19596,34.0,5.0,Sandstorms,High,2,Meal,0.0,Urban,6.129759118031218,0,26
24724,37.0,4.7,Cloudy,Low,1,Drinks,0.0,Urban,1.573027382944863,40,15
43429,23.0,4.4,Cloudy,Medium,1,Buffet,0.0,Metropolitian,13.485560302839673,0,39
45073,28.0,4.7,Sandstorms,Jam,0,Snack,1.0,Metropolitian,19.983017616371452,4,38
12143,21.0,4.7,Stormy,Jam,1,Drinks,1.0,Metropolitian,10.760272286709691,30,28
40941,28.0,5.0,Sandstorms,Low,1,Drinks,0.0,Metropolitian,19.76791540651303,48,14
22408,29.0,4.9,Cloudy,Medium,2,Meal,0.0,Metropolitian,4.562215321696816,0,10
8142,31.0,4.4,Windy,Jam,1,Buffet,1.0,Metropolitian,10.726630445648144,31,36
8646,22.0,4.9,Fog,Low,2,Drinks,1.0,Metropolitian,16.72736782432946,3,29
4047,23.0,5.0,Sandstorms,Low,2,Buffet,1.0,Metropolitian,1.5139661392053618,49,16
32433,39.0,4.8,Fog,High,2,Buffet,0.0,Metropolitian,1.512998447473738,56,38
13702,38.0,4.5,Cloudy,Low,2,Buffet,0.0,Urban,4.67564185743549,58,15
4306,25.0,4.6,Sandstorms,Medium,1,Drinks,1.0,Metropolitian,13.976580772642755,0,27
36786,24.0,4.6,Cloudy,Jam,2,Buffet,1.0,Metropolitian,7.865136435552706,54,27
36553,24.0,4.6,Fog,Low,2,Snack,1.0,Urban,4.545512196871997,12,13
44603,25.0,4.1,Sandstorms,Low,0,Drinks,1.0,Metropolitian,1.5152628717041308,0,24
27304,23.0,4.6,Fog,Jam,1,Drinks,1.0,Metropolitian,16.72666555949871,0,38
18173,34.0,4.6,Stormy,High,2,Snack,2.0,Metropolitian,1.5549539423836525,1,34
5522,38.0,4.3,Sandstorms,Jam,1,Drinks,1.0,Urban,7.792604432948122,0,31
35783,26.0,4.9,Stormy,Low,1,Drinks,0.0,Metropolitian,8.990877752793267,37,11
9231,29.0,4.8,Stormy,High,2,Buffet,0.0,Metropolitian,6.219812615274944,0,25
1159,21.0,4.5,Cloudy,Medium,0,Meal,1.0,Metropolitian,12.120699613952814,7,32
4573,30.0,4.8,Stormy,Low,2,Buffet,0.0,Metropolitian,10.568472544008456,37,25
43921,38.0,4.5,Cloudy,Jam,0,Drinks,2.0,Metropolitian,12.261338419329329,1,54
39197,22.0,4.8,Fog,High,2,Meal,1.0,Metropolitian,6.219982963704297,0,27
26960,29.566910587697237,4.6,Fog,Low,3,Snack,2.0,Metropolitian,19.982079646498654,30,40
24553,39.0,4.5,Sunny,Jam,2,Meal,1.0,Metropolitian,13.615080519806398,40,34
38272,29.566910587697237,4.6,Stormy,Medium,2,Snack,1.0,Urban,4.68307134512299,48,23
36676,35.0,3.7,Stormy,Medium,1,Buffet,0.0,Metropolitian,13.685214825561951,52,33
31437,23.0,4.8,Windy,Medium,0,Buffet,0.0,Urban,7.565191828414812,47,25
15926,39.0,4.1,Stormy,Medium,2,Meal,0.0,Metropolitian,7.564852922438019,7,31
27557,29.0,4.7,Sandstorms,Low,1,Meal,0.0,Urban,9.058867165694403,42,19
28454,29.0,4.8,Cloudy,Low,1,Drinks,0.0,Urban,3.0746255063954124,0,19
1566,33.0,4.9,Sunny,Low,1,Meal,0.0,Metropolitian,13.976145949679308,7,26
37610,30.0,4.1,Fog,Medium,2,Meal,0.0,Metropolitian,10.569253054590346,37,35
15865,27.0,4.9,Cloudy,Jam,0,Snack,2.0,Metropolitian,16.908542208936108,32,47
3932,22.0,4.5,Stormy,High,2,Buffet,0.0,Urban,1.532769579490067,0,13
10955,26.0,4.9,Sandstorms,Jam,2,Snack,0.0,Metropolitian,10.258610756364776,34,17
4570,23.0,4.6,Cloudy,Low,1,Meal,0.0,Metropolitian,16.857408949355666,7,26
22315,37.0,4.7,Sunny,Medium,1,Meal,0.0,Metropolitian,6.234095895234001,50,19
19798,33.0,4.3,Cloudy,Jam,2,Snack,2.0,Metropolitian,14.026128247778122,41,46
11153,32.0,4.8,Windy,Low,2,Snack,0.0,Metropolitian,1.4902019672969569,0,22
30288,25.0,4.8,Sandstorms,Medium,1,Snack,0.0,Urban,12.07785341005438,29,21
30980,21.0,5.0,Fog,Low,1,Buffet,0.0,Metropolitian,1.552966995533734,49,10
33008,31.0,4.7,Fog,High,1,Meal,1.0,Urban,1.514242247774683,0,27
17883,31.0,4.3,Windy,Medium,0,Meal,1.0,Metropolitian,16.641020411574857,48,36
10916,20.0,4.9,Windy,Medium,0,Drinks,1.0,Metropolitian,13.833360364173137,52,33
8404,29.0,5.0,Sandstorms,Medium,0,Snack,1.0,Metropolitian,12.260168667707037,52,39
39234,23.0,4.6,Sunny,Low,0,Drinks,1.0,Metropolitian,13.792910115603656,42,24
26041,31.0,4.8,Fog,Low,1,Drinks,0.0,Metropolitian,1.49279652805406,48,16
31421,26.0,5.0,Sunny,Jam,1,Snack,1.0,Urban,12.106965819043053,41,24
19085,32.0,4.8,Cloudy,Medium,2,Snack,1.0,Metropolitian,7.570696403519221,0,19
16080,29.0,4.7,Sandstorms,Jam,2,Drinks,0.0,Metropolitian,12.467853855284416,0,28
11622,20.0,5.0,Sunny,Medium,2,Snack,1.0,Metropolitian,13.413671870633278,0,15
27004,26.0,4.5,Stormy,Medium,2,Meal,1.0,Urban,16.66514722461755,42,15
22231,38.0,4.6,Stormy,Low,1,Buffet,0.0,Urban,20.259616000321348,58,24
26362,25.0,4.7,Fog,Medium,0,Meal,1.0,Semi-Urban,16.72779273721104,0,44
30165,27.0,4.8,Sandstorms,Medium,0,Drinks,0.0,Metropolitian,16.665120410938524,37,33
4525,24.0,4.8,Cloudy,Low,1,Drinks,1.0,Metropolitian,11.01119033893336,11,29
27181,26.0,4.9,Windy,Jam,0,Meal,1.0,Metropolitian,9.22372923420255,0,36
23029,33.0,4.7,Sandstorms,Low,1,Snack,0.0,Urban,13.83435086199251,37,21
14621,30.0,4.9,Cloudy,Medium,0,Drinks,1.0,Metropolitian,6.060778321100242,51,25
9456,21.0,4.8,Cloudy,Low,2,Snack,1.0,Metropolitian,17.303295941503084,2,29
27492,37.0,4.0,Windy,High,1,Drinks,0.0,Metropolitian,6.210753042919992,39,33
4702,25.0,4.5,Windy,Low,1,Drinks,1.0,Urban,12.11175652103326,29,18
6608,37.0,5.0,Fog,Medium,1,Meal,0.0,Urban,6.041320333903633,55,17
6409,21.0,4.8,Stormy,Medium,2,Buffet,0.0,Metropolitian,6.292109292193661,26,23
37902,39.0,4.9,Cloudy,Jam,0,Meal,2.0,Metropolitian,16.641020411574857,45,42
23134,33.0,5.0,Sandstorms,Medium,2,Meal,1.0,Metropolitian,10.88435088327573,0,28
33498,22.0,4.7,Stormy,Low,2,Meal,0.0,Metropolitian,1.5130311007503117,55,17
16311,33.0,4.2,Sandstorms,Jam,1,Snack,1.0,Metropolitian,10.909838268833088,0,36
12491,27.0,5.0,Cloudy,Medium,1,Buffet,1.0,Metropolitian,20.07709077759308,0,35
37124,24.0,4.8,Cloudy,High,0,Meal,1.0,Urban,3.1460547419311484,31,23
32724,21.0,4.7,Sandstorms,Low,1,Buffet,1.0,Metropolitian,1.5530675491059396,40,19
27629,29.0,4.6,Cloudy,Low,0,Drinks,1.0,Metropolitian,13.397038110346283,47,24
40570,21.0,4.6,Cloudy,Jam,2,Snack,0.0,Metropolitian,10.8837798770122,40,31
3649,30.0,4.7,Windy,Jam,0,Snack,2.0,Metropolitian,7.66330059146337,10,44
36738,34.0,4.3,Fog,Jam,1,Buffet,1.0,Metropolitian,4.469815176295758,40,32
43941,27.0,4.5,Sandstorms,Low,1,Meal,0.0,Urban,7.565295215537648,7,16
39710,29.566910587697237,4.6,Sunny,High,0,Meal,1.0,Metropolitian,5.960888993320581,43,28
1812,24.0,4.6,Sandstorms,Jam,0,Snack,1.0,Metropolitian,13.993976369502784,27,29
4353,20.0,4.8,Fog,Jam,1,Drinks,1.0,Metropolitian,9.18215826915814,4,27
32461,39.0,4.5,Sunny,Jam,2,Buffet,1.0,Metropolitian,9.319038665742251,25,21
17963,38.0,4.5,Sandstorms,Medium,1,Meal,1.0,Metropolitian,19.62532639064966,43,26
3353,24.0,4.8,Sandstorms,Low,1,Drinks,0.0,Metropolitian,10.605825528344448,58,17
26865,26.0,4.6,Cloudy,Jam,1,Drinks,1.0,Metropolitian,7.604260625788649,0,29
7389,31.0,4.9,Windy,High,1,Drinks,1.0,Metropolitian,6.24404758143146,47,27
30536,20.0,4.7,Sandstorms,High,0,Meal,1.0,Metropolitian,2.931226594659856,56,20
42426,28.0,4.6,Sunny,Medium,2,Buffet,0.0,Metropolitian,6.234349538181896,0,10
40909,26.0,4.8,Stormy,Low,1,Drinks,1.0,Urban,1.5586135624820194,14,18
1321,28.0,4.9,Cloudy,Medium,2,Meal,0.0,Metropolitian,7.565295215537648,42,17
4095,35.0,4.8,Cloudy,Low,2,Meal,1.0,Metropolitian,1.509938113880349,0,19
38192,21.0,5.0,Windy,Jam,2,Buffet,0.0,Metropolitian,7.662753244601969,32,20
26574,34.0,4.9,Sandstorms,High,0,Buffet,1.0,Metropolitian,6.292109292193661,52,31
20220,26.0,4.9,Fog,Jam,1,Buffet,1.0,Metropolitian,9.160544772011033,30,32
28325,25.0,4.7,Fog,Medium,1,Snack,0.0,Metropolitian,7.650959002070418,48,15
10836,33.0,5.0,Cloudy,Low,2,Drinks,1.0,Metropolitian,1.5099414401462918,0,18
20541,39.0,4.3,Cloudy,High,1,Buffet,1.0,Metropolitian,3.065472490144141,0,31
3046,27.0,4.7,Windy,Jam,2,Snack,1.0,Metropolitian,19.665586369178826,59,26
12818,27.0,4.7,Sunny,Low,1,Meal,1.0,Metropolitian,3.041848690160003,0,22
22914,25.0,4.6,Cloudy,Low,1,Drinks,1.0,Metropolitian,13.615555933677422,29,24
2440,30.0,4.8,Cloudy,Low,2,Meal,1.0,Metropolitian,3.1171000600505536,50,16
41021,20.0,4.6,Sandstorms,Low,1,Snack,1.0,Metropolitian,10.810748274797808,43,19
41861,30.0,4.8,Sandstorms,Medium,1,Buffet,0.0,Metropolitian,4.562406816165681,7,26
18957,36.0,4.9,Stormy,Medium,0,Drinks,1.0,Metropolitian,19.921550524065573,28,49
3119,34.0,5.0,Sunny,Low,0,Snack,1.0,Metropolitian,11.01119033893336,53,23
5973,39.0,4.8,Cloudy,Medium,1,Meal,0.0,Metropolitian,7.765539797059501,23,19
5684,33.0,4.6,Stormy,Low,2,Meal,1.0,Metropolitian,3.0415093202499595,14,26
27216,29.566910587697237,4.6,Fog,Low,3,Buffet,0.0,Metropolitian,1.5530481538071927,38,15
22395,31.0,5.0,Fog,Jam,2,Buffet,0.0,Metropolitian,20.26010649337925,54,42
6412,37.0,5.0,Stormy,Medium,0,Drinks,1.0,Urban,6.149124261015807,0,25
19649,23.0,5.0,Fog,Medium,1,Drinks,1.0,Metropolitian,7.774870404317157,42,17
40922,30.0,5.0,Stormy,Low,2,Drinks,1.0,Metropolitian,12.298025791336348,13,20
37907,26.0,5.0,Sunny,Medium,1,Drinks,1.0,Metropolitian,10.644382517579968,0,19
32647,38.0,4.6,Stormy,Medium,1,Snack,1.0,Metropolitian,6.056282836416655,36,26
8010,32.0,4.9,Sunny,Jam,0,Meal,1.0,Metropolitian,7.76491703569738,1,24
28915,38.0,4.7,Stormy,Medium,2,Drinks,0.0,Metropolitian,4.719082053000275,38,32
22074,28.0,4.6,Fog,Medium,2,Drinks,1.0,Metropolitian,19.679958486038405,8,27
21829,39.0,4.0,Sunny,Jam,0,Drinks,0.0,Metropolitian,17.143039945575154,1,42
1835,28.0,4.6,Windy,Low,2,Snack,0.0,Urban,1.5207711234255006,45,16
9168,34.0,4.6,Stormy,Low,1,Snack,1.0,Metropolitian,12.297149593028443,48,24
15038,37.0,4.8,Windy,Medium,2,Meal,1.0,Metropolitian,12.296581703265828,0,28
18990,23.0,4.6,Sandstorms,Jam,2,Meal,1.0,Metropolitian,16.725927989454476,1,29
37793,35.0,4.8,Sunny,High,2,Meal,0.0,Metropolitian,2.9313382236562657,31,15
24202,30.0,4.8,Sunny,Low,1,Meal,0.0,Urban,14.157243571473249,47,22
7305,21.0,4.5,Sandstorms,Low,0,Drinks,0.0,Metropolitian,1.5299863521300705,48,23
19413,20.0,4.8,Windy,Medium,2,Snack,0.0,Metropolitian,6.120551660077515,55,24
15475,26.0,4.1,Sandstorms,Low,0,Buffet,1.0,Metropolitian,4.540493118710339,48,19
37671,38.0,3.7,Fog,Low,1,Buffet,2.0,Metropolitian,17.07931719009219,2,37
37611,26.0,2.5,Sunny,Low,2,Drinks,1.0,Metropolitian,10.72788441505216,7,36
26872,29.566910587697237,4.6,Windy,Medium,0,Buffet,1.0,Metropolitian,14.049601563002804,9,25
19333,27.0,4.7,Cloudy,Jam,2,Buffet,0.0,Metropolitian,4.540493118710339,0,30
45438,28.0,5.0,Windy,Medium,2,Buffet,1.0,Metropolitian,12.16483383505425,28,21
158,39.0,4.7,Windy,Medium,1,Snack,1.0,Urban,10.926696517250576,48,21
4132,26.0,4.7,Sandstorms,Low,2,Buffet,1.0,Metropolitian,4.562701316931534,32,16
8503,33.0,4.7,Sunny,Jam,1,Buffet,1.0,Urban,19.98191297724436,0,26
3627,34.0,5.0,Fog,Jam,1,Snack,0.0,Metropolitian,10.90985632703702,54,40
27403,37.0,4.8,Sandstorms,Jam,1,Meal,1.0,Metropolitian,9.195656769965822,41,30
44493,24.0,4.8,Sandstorms,Medium,2,Buffet,1.0,Metropolitian,5.9612286805544406,22,29
6298,21.0,4.8,Sunny,Medium,2,Meal,1.0,Urban,12.421908214619911,58,13
22505,39.0,4.3,Stormy,Low,0,Meal,1.0,Metropolitian,1.530780992566051,50,23
35808,31.0,4.5,Sunny,Medium,1,Buffet,1.0,Metropolitian,6.219803335233981,1,20
9470,24.0,4.4,Fog,Medium,1,Drinks,1.0,Metropolitian,13.973227155228036,0,39
36893,25.0,4.9,Cloudy,Low,0,Drinks,1.0,Metropolitian,13.977564055866797,53,21
22330,32.0,4.9,Windy,Medium,2,Drinks,1.0,Urban,8.945761702824752,38,27
172,25.0,4.8,Cloudy,Jam,2,Snack,1.0,Metropolitian,9.182420114128773,30,22
6203,29.0,4.8,Stormy,Medium,0,Buffet,0.0,Urban,6.212090647414808,1,18
36290,21.0,4.6,Sandstorms,Low,2,Meal,1.0,Urban,3.1055805593832218,0,13
42882,20.0,5.0,Stormy,Jam,0,Drinks,1.0,Metropolitian,7.66330059146337,4,28
41309,23.0,4.9,Windy,High,2,Meal,1.0,Metropolitian,6.21256814576404,27,29
21021,27.0,4.6,Cloudy,Medium,0,Buffet,1.0,Metropolitian,16.66533810583844,57,39
41531,39.0,4.0,Fog,Medium,1,Snack,1.0,Metropolitian,12.077192423983428,3,40
4122,22.0,4.5,Cloudy,Medium,0,Meal,0.0,Metropolitian,6.042409154622227,41,25
29642,29.566910587697237,4.6,Fog,Medium,2,Buffet,0.0,Metropolitian,11.987409338189147,58,20
15573,39.0,4.3,Stormy,High,1,Snack,1.0,Urban,2.938060172012231,1,33
37342,22.0,4.7,Cloudy,Low,1,Drinks,0.0,Metropolitian,9.350987314837225,3,14
29527,31.0,4.6,Sunny,Jam,2,Buffet,0.0,Metropolitian,7.575807354768976,35,16
10001,37.0,4.7,Windy,High,1,Snack,0.0,Metropolitian,5.9709777613681965,2,27
33899,38.0,4.8,Sunny,Low,2,Buffet,1.0,Metropolitian,3.030478123412965,25,19
19632,36.0,4.6,Cloudy,Low,1,Meal,0.0,Metropolitian,1.555014676831988,29,15
18112,28.0,4.8,Sandstorms,Low,2,Meal,0.0,Metropolitian,12.237575754432468,48,10
37359,38.0,4.1,Windy,Low,0,Buffet,1.0,Metropolitian,8.792753264731092,43,23
36402,29.0,4.0,Cloudy,High,2,Meal,0.0,Metropolitian,6.131108011436922,49,32
13571,35.0,4.9,Stormy,Medium,2,Meal,1.0,Metropolitian,17.079172904421746,0,20
29938,20.0,5.0,Cloudy,Medium,0,Buffet,0.0,Metropolitian,4.675639451880366,53,27
40269,23.0,4.6,Windy,Jam,2,Drinks,1.0,Urban,4.589420428020016,11,28
2665,31.0,4.6,Fog,High,0,Drinks,1.0,Metropolitian,6.1307281935440505,0,34
19183,23.0,4.8,Sunny,Low,2,Meal,1.0,Metropolitian,2.980456388080837,45,23
23806,23.0,4.3,Sandstorms,Low,0,Drinks,1.0,Urban,3.06544911709608,20,15
30921,26.0,4.6,Stormy,High,2,Meal,0.0,Urban,1.5532452478057293,41,11
3250,39.0,4.8,Sunny,Medium,2,Meal,0.0,Urban,13.410126991976997,0,27
5709,26.0,4.8,Stormy,Jam,2,Snack,1.0,Metropolitian,7.327662794281425,35,12
42682,30.0,4.8,Sandstorms,Jam,0,Drinks,2.0,Metropolitian,17.103018886719003,45,40
44595,21.0,5.0,Sandstorms,Low,1,Drinks,0.0,Metropolitian,3.0745082179609264,23,13
44828,31.0,3.9,Stormy,Jam,2,Meal,1.0,Metropolitian,20.44934725735322,44,39
30374,22.0,4.9,Fog,Medium,1,Buffet,0.0,Metropolitian,19.623739674943504,33,38
28072,33.0,4.5,Fog,Medium,2,Drinks,1.0,Metropolitian,6.0517333295137545,55,17
38844,25.0,4.8,Fog,Low,0,Meal,0.0,Urban,2.980435340357577,16,15
7351,39.0,4.3,Stormy,Jam,1,Meal,2.0,Metropolitian,8.945761702824752,34,33
8745,33.0,4.9,Cloudy,Jam,2,Drinks,2.0,Urban,10.869688711148951,26,41
17093,35.0,4.8,Stormy,Low,2,Snack,1.0,Metropolitian,1.5099342513586052,40,27
34896,39.0,4.7,Cloudy,Low,2,Buffet,0.0,Metropolitian,1.552966995533734,49,15
40391,38.0,4.2,Fog,Jam,1,Snack,1.0,Metropolitian,20.25941209690326,1,43
34887,27.0,4.7,Stormy,Low,0,Meal,0.0,Urban,16.640851516345265,2,17
42706,20.0,4.6,Windy,High,0,Snack,1.0,Urban,3.0414917345789863,31,26
24560,27.0,4.8,Sunny,Medium,1,Meal,0.0,Metropolitian,12.43908696195177,3,19
4168,29.0,4.7,Sunny,High,1,Buffet,1.0,Metropolitian,2.980698912152884,41,13
22723,31.0,4.0,Sandstorms,Jam,1,Drinks,0.0,Metropolitian,9.17807414387102,9,33
30024,26.0,4.8,Sunny,Low,2,Snack,1.0,Metropolitian,1.537311757206241,59,23
20931,26.0,4.8,Cloudy,Medium,2,Meal,1.0,Metropolitian,5.9606422547772615,40,15
24372,30.0,4.7,Stormy,Low,1,Drinks,1.0,Metropolitian,9.09086673098934,29,22
10707,37.0,4.9,Sunny,Low,0,Meal,1.0,Metropolitian,3.1460547419311484,29,22
25555,25.0,4.5,Sandstorms,Low,0,Drinks,0.0,Metropolitian,12.103860902527916,48,17
39325,26.0,4.9,Stormy,Low,0,Meal,0.0,Urban,19.69458804223436,28,15
26189,29.0,4.9,Fog,Low,1,Snack,1.0,Metropolitian,10.909573046218824,48,23
12539,29.566910587697237,4.6,Stormy,Medium,1,Meal,1.0,Metropolitian,14.157243571473249,47,38
33191,30.0,5.0,Sunny,Low,0,Meal,0.0,Metropolitian,13.834473044410757,53,22
42869,24.0,4.5,Fog,Low,1,Drinks,0.0,Urban,1.532769579490067,28,10
24732,37.0,4.7,Sunny,Low,2,Meal,1.0,Metropolitian,13.834624384395871,33,28
15668,20.0,5.0,Windy,Medium,1,Meal,1.0,Urban,13.83435086199251,29,26
2860,22.0,4.6,Cloudy,High,0,Buffet,1.0,Urban,6.212813885825293,0,24
22483,36.0,4.9,Windy,Medium,2,Meal,0.0,Metropolitian,4.719082053000275,58,34
32040,20.0,4.8,Windy,Medium,0,Buffet,1.0,Metropolitian,12.257375332416451,0,20
42503,35.0,4.6,Sandstorms,Low,1,Snack,1.0,Metropolitian,4.664774334599983,52,27
39632,35.0,4.5,Fog,Jam,0,Buffet,3.0,Metropolitian,19.88611141530413,44,53
19409,33.0,5.0,Sandstorms,Low,0,Meal,1.0,Metropolitian,19.98201205010338,0,27
16018,25.0,5.0,Windy,Medium,0,Meal,1.0,Metropolitian,19.767111139380493,24,28
16980,22.0,4.8,Sandstorms,Low,1,Meal,0.0,Metropolitian,1.552848200959701,39,15
22293,22.0,4.7,Cloudy,Jam,0,Meal,1.0,Metropolitian,9.063070308764043,5,25
37973,27.0,4.6,Sunny,Medium,1,Buffet,1.0,Metropolitian,20.18724662407956,38,14
45152,29.566910587697237,4.6,Windy,Low,0,Snack,0.0,Metropolitian,20.18752220307413,16,17
45527,38.0,4.3,Fog,Medium,1,Drinks,2.0,Metropolitian,11.01119033893336,7,39
40649,21.0,4.7,Windy,Low,1,Snack,0.0,Urban,3.0608939090424587,35,13
36220,33.0,5.0,Windy,Medium,0,Snack,1.0,Metropolitian,20.212129679486164,0,36
1343,23.0,5.0,Sunny,High,2,Buffet,0.0,Urban,3.0744185861063253,1,14
29416,38.0,4.9,Windy,High,1,Drinks,1.0,Urban,3.026048130585969,0,34
23561,23.0,4.8,Sandstorms,Medium,2,Buffet,1.0,Metropolitian,12.260850870506951,0,22
36612,39.0,4.6,Cloudy,Jam,0,Meal,2.0,Metropolitian,12.421585755242036,0,50
45476,30.0,4.8,Windy,Medium,2,Meal,0.0,Metropolitian,19.66929861941844,8,28
22543,39.0,4.2,Cloudy,Medium,2,Drinks,1.0,Metropolitian,10.567856970391157,2,34
27550,39.0,4.3,Fog,Jam,1,Snack,1.0,Metropolitian,7.548730115247308,49,38
40283,20.0,4.8,Stormy,High,2,Snack,0.0,Metropolitian,1.5327101898930728,56,16
38545,24.0,4.9,Windy,Low,0,Snack,1.0,Metropolitian,17.10336438532463,29,21
43980,27.0,4.9,Windy,Jam,0,Drinks,1.0,Metropolitian,7.649448449359069,51,23
22477,37.0,5.0,Stormy,Low,2,Meal,0.0,Metropolitian,4.665009212546289,57,29
18257,33.0,4.2,Windy,Jam,0,Snack,1.0,Metropolitian,4.611827145718756,46,49
27593,24.0,4.7,Fog,Low,2,Meal,0.0,Urban,1.52094824338839,18,16
5026,22.0,4.8,Sunny,Low,2,Buffet,1.0,Urban,3.1057739044051997,50,17
5317,34.0,4.7,Sunny,Medium,2,Snack,1.0,Metropolitian,6.292109292193661,21,21
12821,23.0,4.7,Windy,Jam,2,Drinks,1.0,Urban,13.833655777626037,44,29
43302,31.0,4.8,Fog,Low,2,Meal,1.0,Metropolitian,3.1060851585999827,0,15
17435,31.0,4.8,Fog,Medium,1,Meal,1.0,Metropolitian,7.66298752315827,7,18
17028,24.0,4.9,Fog,Jam,2,Snack,1.0,Metropolitian,7.649383142440062,34,25
30597,32.0,4.2,Stormy,Low,0,Drinks,1.0,Metropolitian,1.509831012700432,23,25
39581,29.0,4.8,Windy,Medium,2,Meal,1.0,Metropolitian,9.196407046681252,58,26
36291,22.0,4.7,Stormy,Low,0,Drinks,0.0,Metropolitian,10.605493109986096,3,15
24103,36.0,4.3,Windy,Medium,2,Snack,1.0,Metropolitian,4.545654551882686,58,34
10112,29.0,4.8,Fog,Medium,0,Drinks,1.0,Metropolitian,9.43816345911881,48,28
15820,38.0,4.9,Sunny,Medium,2,Drinks,0.0,Metropolitian,4.719082053000275,0,16
6636,39.0,4.5,Stormy,Medium,1,Drinks,1.0,Urban,9.223313191087628,32,30
12989,20.0,4.9,Windy,Jam,2,Snack,0.0,Metropolitian,12.468280241938654,27,23
951,20.0,4.6,Sunny,Medium,2,Meal,1.0,Urban,6.131108011436922,31,14
6737,30.0,4.6,Windy,Medium,1,Drinks,0.0,Metropolitian,6.042009807497031,30,29
40453,29.0,4.5,Stormy,Low,1,Snack,1.0,Metropolitian,1.5531875433478068,0,19
19471,25.0,4.2,Cloudy,Jam,2,Buffet,0.0,Urban,17.142757793890226,54,34
19176,38.0,4.8,Sunny,High,2,Meal,1.0,Urban,3.026295377175328,0,17
29430,23.0,4.7,Sandstorms,Jam,2,Drinks,1.0,Metropolitian,11.01119033893336,0,23
11836,28.0,4.9,Fog,Medium,0,Buffet,1.0,Urban,13.635618731960076,0,39
42182,32.0,4.8,Windy,Low,1,Meal,1.0,Metropolitian,10.870885490119312,0,16
30858,31.0,4.6,Sandstorms,Medium,1,Meal,1.0,Metropolitian,10.687210695912109,48,22
10149,25.0,4.2,Sunny,High,0,Meal,1.0,Metropolitian,6.039439951063881,0,44
17741,28.0,4.8,Cloudy,Medium,2,Buffet,1.0,Metropolitian,20.21324486575392,48,28
40680,39.0,4.6,Windy,Medium,2,Snack,0.0,Metropolitian,19.69458804223436,38,20
31660,38.0,4.8,Cloudy,Low,1,Meal,0.0,Metropolitian,1.545371096440766,34,15
31407,37.0,4.0,Sandstorms,Jam,0,Meal,1.0,Urban,16.641739530944097,0,35
16649,29.566910587697237,4.6,Cloudy,High,1,Snack,1.0,Metropolitian,3.105530642314862,41,21
24008,25.0,4.8,Fog,Medium,0,Snack,2.0,Metropolitian,12.584217051037724,58,36
22215,29.0,4.7,Stormy,Medium,2,Buffet,1.0,Metropolitian,4.396661126382071,24,28
33072,25.0,4.6,Sandstorms,Medium,1,Meal,1.0,Metropolitian,19.62532639064966,33,28
23682,30.0,4.5,Stormy,Medium,1,Snack,1.0,Metropolitian,4.545654551882686,32,30
43018,29.0,4.7,Fog,High,1,Drinks,1.0,Urban,1.515269249161913,56,30
34747,38.0,4.8,Windy,Low,2,Meal,0.0,Metropolitian,12.07785341005438,48,26
37275,35.0,4.9,Cloudy,Low,0,Snack,1.0,Metropolitian,1.5152814175211269,55,26
29149,22.0,4.9,Fog,Low,1,Buffet,0.0,Urban,10.644945418195263,42,29
25412,25.0,4.5,Windy,Jam,0,Snack,1.0,Metropolitian,7.765598059109409,4,29
8249,28.0,4.9,Cloudy,Jam,1,Snack,0.0,Urban,4.5626555521158245,0,29
37735,25.0,4.7,Fog,Low,0,Drinks,1.0,Urban,19.883824051509546,8,21
16090,38.0,4.8,Fog,Jam,2,Buffet,0.0,Urban,7.604263016933009,4,26
43005,28.0,4.8,Fog,Medium,0,Snack,1.0,Metropolitian,6.292109292193661,36,29
6202,30.0,4.6,Cloudy,Jam,0,Snack,2.0,Metropolitian,10.86849498395622,5,44
37760,39.0,3.9,Cloudy,Low,1,Snack,0.0,Urban,20.19013517381441,28,36
19454,32.0,4.8,Cloudy,Low,0,Snack,1.0,Metropolitian,4.598109922175776,2,25
25066,21.0,5.0,Cloudy,Low,0,Buffet,1.0,Metropolitian,20.293245151582525,0,21
33725,35.0,4.9,Sandstorms,Jam,0,Buffet,0.0,Metropolitian,9.195656769965822,1,34
18774,35.0,4.9,Sandstorms,Low,0,Snack,1.0,Metropolitian,19.625127488803354,43,23
42019,35.0,4.8,Cloudy,Medium,1,Meal,1.0,Metropolitian,12.078937864113836,57,44
9574,37.0,4.8,Sunny,Medium,0,Buffet,0.0,Metropolitian,12.42101401055881,58,27
12944,32.0,4.7,Sunny,Jam,1,Drinks,1.0,Urban,9.06321149395104,45,19
33686,36.0,4.8,Stormy,Medium,1,Meal,1.0,Metropolitian,9.43816345911881,28,30
44643,23.0,4.6,Fog,Low,1,Snack,1.0,Metropolitian,3.1460547419311484,43,14
15998,35.0,5.0,Sandstorms,Low,1,Meal,1.0,Metropolitian,4.471689812771425,7,27
5095,32.0,4.9,Fog,Low,2,Buffet,1.0,Metropolitian,1.5209092457383782,30,16
